id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
32594035,"Spacious NE MPLS 1br apt, close to downtown",137549495,Cory & Bethany (&Walter),,Hennepin,45.00399,-93.25802,Entire home/apt,75,1,49,2019-10-09,6.71,3,155
32610116,Lake Minnetonka Entire Home (2 homes in 1),94112954,Jackson,,Hennepin,44.94663,-93.65582,Entire home/apt,750,7,1,2019-07-08,0.30,2,1
32612284,"Waterfront,3M Open Golf Tour. Schwan Sports Center",117354908,Dan,,Anoka,45.29035,-93.17382,Entire home/apt,249,1,0,,,1,178
32612895,Beautiful Curiosities and Collectible Home,54680476,Matt,,Hennepin,45.02981,-93.46656,Entire home/apt,149,3,0,,,3,179
32614426,Zen Private Room and Bathroom,48721733,Bayardo,,Hennepin,44.89113,-93.33649,Private room,36,2,13,2019-09-01,1.81,2,303
32614971,"Two bedrooms, perfect for colleagues or family.",52889099,Katherine,,Ramsey,44.96127,-93.17257,Private room,110,1,1,2019-05-27,0.21,4,179
32627799,Urban Oasis,57444385,Trisha,,Hennepin,44.94064,-93.22784,Entire home/apt,99,1,12,2019-09-29,1.61,5,4
32634361,"Comfy, Rustic Guest Suite",84495965,Cicely,,Hennepin,44.99202,-93.23278,Private room,50,1,30,2019-08-28,4.05,1,0
32663438,Fall Retreat/Priv. Rm/Priv. Bath/Walk to Lake,134981254,Roxanne,,Hennepin,45.06765,-93.43252,Private room,20,2,4,2019-09-29,0.63,1,81
32679325,Magnolia Oasis single travelers bedroom,28249239,Sue,,Hennepin,44.94353,-93.24298,Private room,44,1,19,2019-10-07,3.35,2,67
32688995,Musik Haus - newly renovated private guesthouse,35222097,Andrew,,Ramsey,44.92523,-93.00288,Entire home/apt,85,1,0,,,1,153
32691495,"Chill & Unwind - Apt w/balcony, steps to lightrail",1801049,Gail,,Hennepin,44.93432,-93.2312,Entire home/apt,79,2,39,2019-10-06,5.47,7,76
32693445,Be Close to the action - Final Four!!,3727612,Becky,,Hennepin,44.99017,-93.22826,Entire home/apt,500,2,1,2019-04-07,0.16,2,0
32715020,"""Grandma's Farmhouse"" in the City!",4327101,Julia And Daniel,,Hennepin,44.86961,-93.28724,Entire home/apt,279,2,20,2019-10-06,3.16,9,241
32716317,Sonder | MODI | Exceptional 1BR + Gym,224848507,Sonder (Minneapolis/St. Paul),,Hennepin,44.96179,-93.28729,Entire home/apt,100,2,15,2019-10-06,2.54,60,310
32716571,1bd/1ba centrally located mpls Balcony/FreeParking,194160545,Prestige,,Hennepin,44.99972,-93.26804,Entire home/apt,80,1,56,2019-09-27,7.43,3,309
32719956,Harry Potter Sized Private Room For 1. 5 min to DT,191001070,Chris,,Hennepin,44.99643,-93.25305,Private room,47,1,20,2019-10-12,3.05,16,364
32744874,"The Carriage House, Aurora Staples Inn",98475572,Rachelle,,Washington,45.05697,-92.81001,Hotel room,249,1,0,,,5,325
32746846,Cozy room in Uptown- Walk to Lakes Shops & More!,106185417,Kandice,,Hennepin,44.93652,-93.28391,Private room,42,30,0,,,1,178
32748745,Fresh and Vibrant☆Bikes☆Spa Shower+Free Parking,5637551,Nicole,,Hennepin,45.01316,-93.25085,Entire home/apt,129,1,42,2019-10-06,5.75,4,175
32758641,"Fabulous Minneapolis- Easy parking, close to UMN",52692189,Becky,,Hennepin,44.98737,-93.24981,Entire home/apt,129,1,46,2019-10-06,7.30,4,202
32760168,Minutes from downtown Mpls - Small city charm!,246373958,Mary Beth,,Hennepin,44.99787,-93.41763,Entire home/apt,250,3,0,,,1,148
32789128,Best spot in Prescott,73101867,Jessica,,Pierce,44.7493,-92.80257,Entire home/apt,150,1,40,2019-10-13,7.06,1,340
32807870,"Sunny, modern, convenient by Lake Nokomis & MSP(1)",39059362,Hayling,,Hennepin,44.90317,-93.2392,Private room,45,1,50,2019-10-12,7.28,2,82
32811033,"5 Bedroom, 3 Bath, Hot tub, Fireplace",246825072,Denise,,St. Croix,45.11484,-92.5778,Entire home/apt,350,2,12,2019-09-29,1.88,1,178
32812607,Madison Loft,11672089,Marcia,,Hennepin,44.99726,-93.25266,Entire home/apt,75,2,45,2019-09-29,6.16,1,5
32841637,Perfect for Final Four - 2 blocks from Stadium,14734432,Dan,,Hennepin,44.97686,-93.25386,Entire home/apt,895,2,1,2019-04-07,0.16,1,365
32867425,Edgewater Artist Sanctuary - Northeast Minneapolis,247267665,Linda,,Hennepin,45.0131,-93.27245,Entire home/apt,116,2,38,2019-09-30,5.38,1,157
32871693,Soo Line studio downtown Minneapolis.,171034192,Brad,,Hennepin,44.97735,-93.26972,Entire home/apt,750,2,2,2019-09-25,0.31,1,18
32871793,Junior Penthouse 5 minute walk to all NCAA events,8083276,Shanna,,Hennepin,44.97728,-93.26894,Entire home/apt,1500,5,0,,,2,0
32871998,Penthouse in Minneapolis,8083276,Shanna,,Hennepin,44.97811,-93.26825,Private room,100,2,1,2019-04-29,0.18,2,0
32893527,Uptwn sleeps 20 by lakes/stadiums w/ massage chair,168033809,Lynn,,Hennepin,44.94237,-93.28144,Entire home/apt,2000,1,82,2019-10-13,12.62,5,43
32893860,***ESCAPE TO YOUR MINNEAPOLIS PARADISE sleeps 10+,17495731,Ali,,Hennepin,44.96344,-93.21155,Entire home/apt,129,2,17,2019-09-02,2.77,6,304
32894501,Rafa House,182846045,Rafa,,Hennepin,45.00995,-93.28306,Private room,45,2,2,2019-09-29,0.36,3,349
32896564,Craftsman duplex grt for families/groups sleeps16+,168033809,Lynn,,Hennepin,45.00159,-93.30213,Entire home/apt,2000,1,23,2019-09-29,3.48,5,61
32902494,Modern Studio just 3 blocks from U.S. Bank Stadium,432118,John,,Hennepin,44.96983,-93.26484,Entire home/apt,105,2,14,2019-10-07,2.07,1,207
32916211,Shared Zen Space on Minnetonka!,190561729,Jenna,,Hennepin,44.90586,-93.58955,Private room,70,1,3,2019-05-06,0.49,2,11
32918194,Urban Retreat in Shoreview 1bd/1ba Entire Home!,156922059,Sara,,Ramsey,45.06165,-93.14362,Entire home/apt,100,2,2,2019-05-09,0.29,7,152
32921194,Sonder | East End | Charming 2BR + Balcony,224848507,Sonder (Minneapolis/St. Paul),,Hennepin,44.97795,-93.25896,Entire home/apt,208,2,21,2019-08-21,3.06,60,281
32921198,Sonder | East End | Modern 2BR + Balcony,224848507,Sonder (Minneapolis/St. Paul),,Hennepin,44.97629,-93.25763,Entire home/apt,141,2,14,2019-10-06,2.04,60,278
32921200,Sonder | East End | Vibrant 2BR + Balcony,224848507,Sonder (Minneapolis/St. Paul),,Hennepin,44.97796,-93.25764,Entire home/apt,144,2,8,2019-07-28,1.21,60,294
32921260,Sonder | East End | Bright 1BR + Pool,224848507,Sonder (Minneapolis/St. Paul),,Hennepin,44.97586,-93.25768,Entire home/apt,118,2,9,2019-09-16,1.36,60,285
32921306,Sonder | East End | Chic 2BR + Balcony,224848507,Sonder (Minneapolis/St. Paul),,Hennepin,44.97799,-93.25862,Entire home/apt,157,2,11,2019-09-28,1.62,60,290
32935596,Sonder | East End | Charming 1BR + Balcony,224848507,Sonder (Minneapolis/St. Paul),,Hennepin,44.97788,-93.25705,Entire home/apt,121,2,15,2019-09-23,2.34,60,286
32935598,Sonder | East End | Vibrant 1BR + Balcony,224848507,Sonder (Minneapolis/St. Paul),,Hennepin,44.9762,-93.25855,Entire home/apt,121,2,13,2019-10-08,1.89,60,305
32935990,Sonder | East End | Modern 1BR + Gym,224848507,Sonder (Minneapolis/St. Paul),,Hennepin,44.97638,-93.25835,Entire home/apt,118,2,5,2019-09-14,0.76,60,317
32935999,Sonder | East End | Delightful 2BR + Balcony,224848507,Sonder (Minneapolis/St. Paul),,Hennepin,44.97718,-93.25764,Entire home/apt,157,2,21,2019-09-29,3.03,60,288
32936004,Sonder | East End | Bright 2BR + Balcony,224848507,Sonder (Minneapolis/St. Paul),,Hennepin,44.97664,-93.25849,Entire home/apt,148,2,13,2019-09-26,1.85,60,291
32936006,Sonder | East End | Stunning 2BR + Balcony,224848507,Sonder (Minneapolis/St. Paul),,Hennepin,44.97748,-93.25693,Entire home/apt,151,2,14,2019-09-21,2.04,60,295
32936359,Newly remodeled home in beautiful neighborhood,12514489,James,,Hennepin,44.96792,-93.33292,Private room,150,1,8,2019-08-25,1.26,1,173
32936694,Vintage Urban Retreat,182846045,Rafa,,Hennepin,45.00833,-93.28407,Private room,124,3,0,,,3,363
32943160,One-Level Living! (N. St. Paul Home),223997819,Marilyn,,Ramsey,45.02722,-93.00278,Entire home/apt,120,2,4,2019-09-22,0.86,1,145
32960500,Trendy N Mpls Duplex,53518389,Jaida,,Hennepin,45.02257,-93.28677,Entire home/apt,85,2,5,2019-09-03,0.74,1,146
32963832,Country Home in the Minnesota River Valley,248087247,Jayne,,Carver,44.69606,-93.68782,Private room,37,1,29,2019-10-13,5.40,1,76
32964288,Artsy  condo downtown Stillwater,198844426,Kristina,,Washington,45.05419,-92.81058,Entire home/apt,125,2,32,2019-09-29,5.03,1,58
32976883,One-of-a-Kind Entire Triplex☆Groups/Events Welcome,5637551,Nicole,,Hennepin,45.01281,-93.25048,Entire home/apt,449,1,0,,,4,162
32984937,Bright & Cheery Seward home,5439155,Brenda,,Hennepin,44.95574,-93.22785,Entire home/apt,99,2,23,2019-10-06,3.90,12,359
32988753,Sonder | East End | Serene 1BR + Balcony,224848507,Sonder (Minneapolis/St. Paul),,Hennepin,44.97637,-93.25745,Entire home/apt,118,2,5,2019-10-06,0.77,60,315
32988939,Sonder | East End | Sunny 1BR + Balcony,224848507,Sonder (Minneapolis/St. Paul),,Hennepin,44.97741,-93.25889,Entire home/apt,118,2,5,2019-09-26,0.84,60,302
32989267,Sonder | East End | Central 1BR + Balcony,224848507,Sonder (Minneapolis/St. Paul),,Hennepin,44.9761,-93.2571,Entire home/apt,118,2,5,2019-08-19,0.97,60,305
33005890,"Warm, cozy St. Paul home",76207099,Benjamin,,Ramsey,44.99223,-93.12822,Private room,80,2,39,2019-10-13,5.52,1,63
33013567,Deluxe Queen at Erik's Retreat,248290300,Kathryn,,Hennepin,44.89093,-93.31976,Hotel room,80,1,15,2019-09-21,2.20,5,362
33014448,Very quiet place,243865372,Eli,,Washington,45.16585,-92.98462,Entire home/apt,100,30,6,2019-08-12,1.20,1,87
33015395,Executive Queen at Erik's Retreat,248290300,Kathryn,,Hennepin,44.88873,-93.3196,Hotel room,100,1,8,2019-09-01,1.40,5,365
33015401,"Sunny, modern, convenient by Lake Nokomis & MSP(2)",39059362,Hayling,,Hennepin,44.90225,-93.23721,Private room,35,1,58,2019-10-13,8.41,2,80
33015531,Longfellow Bungalow,11307443,Molly,,Hennepin,44.93126,-93.21254,Entire home/apt,150,2,31,2019-10-13,7.62,1,216
33015703,Luxury Suite with Kitchen at Erik's Retreat,248290300,Kathryn,,Hennepin,44.88882,-93.32048,Hotel room,170,1,4,2019-09-22,1.56,5,351
33016028,Two Bedroom Suite at Erik's Retreat,248290300,Kathryn,,Hennepin,44.88905,-93.32042,Hotel room,190,1,13,2019-09-22,2.31,5,356
33017144,"Peacock Room, Aurora Staples Inn",98475572,Rachelle,,Washington,45.05886,-92.81017,Hotel room,199,1,1,2019-08-14,0.48,5,347
33017202,"Giverny Suite, Aurora Staples Inn",98475572,Rachelle,,Washington,45.05855,-92.80986,Hotel room,199,1,3,2019-08-13,1.08,5,344
33017273,"Riverview Suite, Aurora Staples Inn",98475572,Rachelle,,Washington,45.05908,-92.81024,Hotel room,199,1,0,,,5,340
33017335,"St. Croix Suite, Aurora Staples Inn",98475572,Rachelle,,Washington,45.05736,-92.80985,Hotel room,209,1,0,,,5,339
33018345,FreeParking⭐️Light Rail⭐️easy to downtown/MSP/MOA,29890895,Gary,,Hennepin,44.94339,-93.23928,Private room,29,1,19,2019-10-04,2.65,6,3
33022403,Private/3bed/1bath/Apartment/NE Arts District MPLS,168407887,Daniel,,Hennepin,45.00253,-93.26897,Entire home/apt,168,2,11,2019-10-06,4.34,3,337
33022429,Skyway connected Shared Room,54425684,Frank,,Hennepin,44.97141,-93.27433,Private room,50,1,16,2019-10-01,2.34,1,47
33033496,Historic Home-Queen Bedroom South Minneapolis,2935089,Natalie,,Hennepin,44.94471,-93.27273,Private room,56,1,20,2019-09-23,3.17,3,354
33043031,Cozy Lake Cottage,19785253,Adlon,,Hennepin,44.96825,-93.50259,Entire home/apt,250,7,8,2019-10-04,1.74,2,316
33071999,Perfect Final Four weekend Downtown condo!,247717764,Joe,,Hennepin,44.96569,-93.27122,Entire home/apt,1500,1,0,,,2,0
33073821,GO TWINS!!! YOUR PLAYOFFWorld Series HOME!!?!,16149671,Mary,,Hennepin,44.88321,-93.31117,Entire home/apt,125,2,3,2019-04-28,0.47,6,12
33077252,"Insta worthy home in Uptown MPLS, awesome location",51366859,Felicity,,Hennepin,44.95264,-93.29068,Entire home/apt,207,2,36,2019-10-09,6.63,1,314
33096750,Urban Retreat,57444385,Trisha,,Hennepin,44.94047,-93.22929,Entire home/apt,99,1,56,2019-09-29,8.08,5,329
33100012,Slide out RV wooded setting near Mille Lac lake,139725872,Randy,,Mille Lacs,46.14168,-93.7069,Entire home/apt,125,2,0,,,3,365
33109494,Humble St. Martin Duplex,73493822,Vince,,Hennepin,45.03129,-93.31485,Entire home/apt,65,2,20,2019-09-29,3.24,2,156
33109649,Bright & spacious unit minutes to downtown & lakes,17428715,Enrique,,Hennepin,44.96518,-93.29507,Entire home/apt,125,1,26,2019-10-13,4.08,1,345
33111873,Beautiful and just like home! Central location!,181687662,Tanya,,Hennepin,44.90391,-93.23681,Entire home/apt,250,2,1,2019-03-17,0.14,1,0
33113003,"Upscale, Uptown Retreat for Working Professionals",156707919,Lorie,,Hennepin,44.94591,-93.29159,Private room,75,1,1,2019-07-03,0.29,2,305
33113005,Boho Bungalow of East Harriet,24481847,Kerry,,Hennepin,44.93618,-93.28908,Private room,85,2,25,2019-09-30,3.93,1,153
33113295,The Classic Craftsman (Room 3),28252451,Jessica,,Ramsey,44.95703,-93.16284,Private room,23,1,5,2019-08-29,0.95,28,70
33135507,Woodland HideAway - Simple.,65614605,Denise,,Wright,45.22338,-93.63062,Private room,35,1,2,2019-06-15,0.44,2,162
33135977,2 Bedroom Condo - 2 Blocks from U.S. Bank Stadium!,30017939,Alexa,,Hennepin,44.97638,-93.2605,Entire home/apt,1000,3,1,2019-04-09,0.16,1,195
33141709,Zeke’s Sweet Digs Minneapolis- 4BR/2Ba,1248010,Lycel,,Anoka,45.08201,-93.23999,Entire home/apt,139,2,0,,,4,0
33150388,Countryside Carriage House of Chaska Farmhouse,170168986,Goran,,Carver,44.81184,-93.55057,Entire home/apt,60,2,25,2019-10-07,4.10,1,312
33154315,Cozy room in a cozy house with two lovable cats,224538718,Katia,,Hennepin,45.02044,-93.33487,Private room,21,1,8,2019-06-02,1.22,1,0
33156078,Beautiful remodeled SE Mille Lacs lake front home,249638374,,,Mille Lacs,46.18112,-93.49371,Entire home/apt,200,2,22,2019-10-07,4.68,1,315
33161765,"DOWNTOWN EXCELSIOR , 115Ft OF LAKESHORE SLEEPS 12",38297518,Kerima,,Hennepin,44.90438,-93.57516,Entire home/apt,1000,5,2,2019-07-17,0.52,1,49
33165990,Beautiful One Bed at The Paxon,4962900,Stay Alfred,,Hennepin,44.98633,-93.26988,Entire home/apt,999,2,3,2019-06-27,0.64,32,345
33166049,Bold Two Bed at The Paxon,4962900,Stay Alfred,,Hennepin,44.98627,-93.27036,Entire home/apt,999,2,4,2019-08-04,0.84,32,295
33166229,Charming Two Bed at The Paxon,4962900,Stay Alfred,,Hennepin,44.98777,-93.27107,Entire home/apt,999,2,4,2019-08-04,0.71,32,329
33167910,South Minneapolis Charm and Convenience,226839048,Mike,,Hennepin,44.89817,-93.20781,Private room,30,1,75,2019-10-12,11.08,2,150
33169621,Queen bedroom in 4 BR lakeside home,157285728,Steven P.,,Hennepin,44.95169,-93.39475,Private room,29,2,24,2019-09-23,3.64,3,80
33170359,Beautiful Stay Alfred at The Paxon,114353388,Stay Alfred,,Hennepin,44.98617,-93.27063,Entire home/apt,1062,1,0,,,33,345
33170361,Charming Stay Alfred at The Paxon,114353388,Stay Alfred,,Hennepin,44.9859,-93.27007,Entire home/apt,1062,1,10,2019-09-22,1.96,33,325
33174371,Bold Stay Alfred at The Paxon,114353388,Stay Alfred,,Hennepin,44.9858,-93.27119,Entire home/apt,1062,1,6,2019-09-08,1.41,33,295
33182388,Bedroom in charming home off pkwy and 10 min to DT,249831821,Rebecca,,Hennepin,45.006,-93.31592,Private room,50,2,39,2019-10-05,6.16,1,71
33182565,Minnestay* Meditation Haven|NE Mpls|Old World Eats,24051954,Minnestay,,Hennepin,45.021,-93.26897,Entire home/apt,139,2,12,2019-10-06,2.12,48,350
33202766,Lake Front Uptown Minneapolis Apt. (Back Room),27701721,Jeffrey,,Hennepin,44.94686,-93.30489,Private room,29,1,19,2019-09-02,2.88,4,1
33204189,Lake Front Entire Apt Uptown Minneapolis,27701721,Jeffrey,,Hennepin,44.94704,-93.30613,Entire home/apt,125,1,37,2019-10-07,5.58,4,119
33204352,Luxury condo in middle to the City. Best location,18270281,C,,Hennepin,44.96007,-93.26059,Entire home/apt,40,2,6,2019-09-23,0.91,2,55
33209391,6 bedroom /3 bath 5 star location Uptown /downtown,140655464,Karen,,Hennepin,44.96115,-93.29316,Entire home/apt,795,2,1,2019-07-08,0.30,4,327
33211450,Lower level of a house on  beautiful Turtle Lake,250056808,Elena,,Ramsey,45.09981,-93.13085,Private room,120,1,5,2019-08-25,0.88,3,0
33211539,"Come CELEBRATE Our Home, ""HARMONY GARDENS DEVINE.",170357232,"Russell, Rebecca & Monica",,Hennepin,45.01703,-93.30528,Private room,78,2,0,,,1,359
33215167,Sweet & Sunny St. Paul Hideaway! *Great Location*,80582,Jim & Joanne,,Ramsey,44.91958,-93.18618,Entire home/apt,185,2,10,2019-10-06,2.65,1,167
33216436,Adorable Sun-filled Studio minutes US Bank Stadium,65067973,Robin,,Hennepin,44.98402,-93.2464,Entire home/apt,105,1,0,,,1,83
33225162,Amazing 4-BR House Near TPC and 3M Open - Hot Tub!,59671830,Trevor,,Anoka,45.18269,-93.20586,Entire home/apt,600,3,0,,,1,359
33225798,RetroTomic Jazz  Suite Cedar Lake Beach Apartment,30318409,Allison,,Hennepin,44.95197,-93.32109,Entire home/apt,275,1,7,2019-09-21,1.07,5,364
33229589,Yellow - SMpls 2Bd/1Bth Condo - 15mins to Lghtrail,41063818,Gene & Geni,,Hennepin,44.9606,-93.2356,Entire home/apt,200,3,5,2019-09-24,1.65,17,247
33230053,Red - 2Bd/1Bth Condo in SMpls - 15mins to Lghtrail,41063818,Gene & Geni,,Hennepin,44.96042,-93.23693,Entire home/apt,200,3,8,2019-09-24,1.89,17,221
33230199,"Green - 3Bd/1Bth Condo, SMpls - 15mins to Lghtrail",41063818,Gene & Geni,,Hennepin,44.95856,-93.23701,Entire home/apt,160,3,9,2019-09-23,2.31,17,211
33245065,Minnestay* Industrial Artists Loft|Nicollet Island,24051954,Minnestay,,Hennepin,44.98842,-93.26336,Entire home/apt,229,2,0,,,48,195
33245248,NCAA Tournament Rental! Furnished corporate apt.,5283270,Lisa,,Hennepin,44.85663,-93.43372,Entire home/apt,199,4,0,,,9,0
33247098,NCAA Tourney Rental! Furnished corporate apt.,5283270,Lisa,,Hennepin,44.85868,-93.30787,Entire home/apt,199,3,1,2019-04-09,0.16,9,0
33247460,NCAA Final Four Rental! Cute corporate condo!,5283270,Lisa,,Hennepin,44.85898,-93.44734,Entire home/apt,199,4,0,,,9,0
33250952,"luxury, homey apartment downtown minneapolis :)",240846678,Peyton,,Hennepin,44.98757,-93.28099,Entire home/apt,215,1,5,2019-09-13,0.84,1,180
33254428,Ideal West Metro location for business or leisure,250409925,Michael,,Hennepin,44.94367,-93.41073,Private room,36,1,41,2019-10-10,7.74,1,144
33266576,South Minneapolis’ Most Convenient Two Bedrooms,226839048,Mike,,Hennepin,44.89662,-93.20775,Private room,300,1,2,2019-08-09,0.32,2,68
33268832,Lake Front Uptown Apt. Minneapolis 2 Rooms+,27701721,Jeffrey,,Hennepin,44.94733,-93.30641,Private room,80,1,9,2019-09-29,1.67,4,1
33269410,Yurt Style Tent,127755222,Dan,,Chisago,45.3999,-92.69137,Entire home/apt,40,2,18,2019-09-20,4.00,1,175
33269771,Private 2 Bedrooms+ in 4BR lake home on 1 acre,157285728,Steven P.,,Hennepin,44.95163,-93.39579,Entire home/apt,137,2,0,,,3,18
33275321,High bridge Hide-Away,151967381,Lance,,Dakota,44.9192,-93.10205,Entire home/apt,110,4,13,2019-09-02,2.06,2,266
33284423,Sanctuary in the Midway,250654856,Sarah,,Ramsey,44.96423,-93.17194,Entire home/apt,147,1,10,2019-10-03,3.23,1,178
33288174,Beautiful Suite in townhome,170201507,Gayle,,Carver,44.83233,-93.56848,Private room,32,1,31,2019-09-22,4.84,1,4
33294821,Work or Play in the Heart of the City,9110510,Eyenga,,Hennepin,44.97552,-93.27819,Entire home/apt,225,2,8,2019-08-30,1.27,3,73
33297115,2BR Condo in NE Minneapolis,100305014,Meghan,,Hennepin,45.00442,-93.25393,Entire home/apt,750,2,8,2019-09-23,1.26,1,0
33305027,West 7th Gem,28252451,Jessica,,Ramsey,44.92667,-93.14073,Private room,22,7,2,2019-08-26,0.37,28,318
33305391,Gorgeous West Room - 5min drive to US Bank Stadium,27179073,Zhauna,,Hennepin,44.95208,-93.26557,Private room,40,1,30,2019-10-06,4.62,3,123
33307346,Gorgeous! East Room -near US Bank Stadium!,27179073,Zhauna,,Hennepin,44.95264,-93.26506,Private room,40,1,28,2019-09-29,4.33,3,119
33310751,GROUPS * DOWNTOWN MPLS & ST PAUL * KING BED * FUN,250906677,Daisy,,Hennepin,44.9915,-93.2346,Entire home/apt,300,2,5,2019-09-22,0.79,3,89
33314154,"Home away from Home in Minneapolis, MN",166370212,Rosita,,Hennepin,44.88728,-93.31541,Entire home/apt,140,2,1,2019-09-22,1,1,361
33316731,Clean 1st floor 4 bedroom Near Downtown [1-4d],2702590,Amy & Josh,,Hennepin,44.96313,-93.25995,Entire home/apt,200,1,1,2019-04-09,0.16,48,298
33336402,Private Guest Suite- Park and Lake location!,105653391,Jennifer,,Hennepin,44.91469,-93.23257,Entire home/apt,58,1,18,2019-09-29,3.10,1,0
33339997,"Cozy St Paul home, Close to Xcel Center & more",228373713,Paul,,Ramsey,44.96393,-93.05658,Private room,45,1,58,2019-10-13,9.02,1,78
33341971,Sonder | East End | Pleasant 1BR + Balcony,224848507,Sonder (Minneapolis/St. Paul),,Hennepin,44.97663,-93.25716,Entire home/apt,118,2,9,2019-10-06,1.53,60,302
33342498,Uptown Minneapolis Apartment,177935152,Monica,,Hennepin,44.94602,-93.29399,Entire home/apt,200,1,0,,,2,0
33348527,"10 Min From MSP! - Sleeps 6, Entire House",30592395,Josiah,,Ramsey,44.9257,-93.16381,Entire home/apt,165,3,2,2019-07-07,0.41,1,28
33364000,Spacious corporate condo- perfect NCAA rental!,5283270,Lisa,,Hennepin,44.8597,-93.44705,Entire home/apt,275,4,0,,,9,0
33365675,Old Jail B&B Jail Suite,222277251,Taylor,,Chisago,45.40252,-92.65471,Entire home/apt,150,1,7,2019-09-22,1.57,2,160
33366337,Old Jail B&B Cave Suite,222277251,Taylor,,Chisago,45.40295,-92.65351,Entire home/apt,160,1,5,2019-09-15,1.25,2,158
33368192,Historic 2 Bedroom Condo All to Yourself!,216242778,Kailee,,Hennepin,44.96405,-93.28843,Entire home/apt,300,2,1,2019-04-07,0.16,1,72
